3205,Ranked Solo Standard 3v3,Gold II,Division II,676,,,8,9,66,,lamebananayep,2017-08-10 15:00:51.29427,2017-08-10 15:00:51.29427
3206,Ranked Standard 3v3,Platinum I,Division II,834,~9,~13,270,9,66,,lamebananayep,2017-08-10 15:00:51.304743,2017-08-10 15:00:51.304743
3207,Ranked Duel 1v1,Gold I,Division III,625,,,1,4,77,,GuiConti,2017-08-10 15:00:53.590913,2017-08-10 15:00:53.590913
3208,Ranked Doubles 2v2,Diamond I,Division IV,1086,~3,~12,126,4,77,,GuiConti,2017-08-10 15:00:53.596593,2017-08-10 15:00:53.596593
3209,Ranked Standard 3v3,Diamond I,Division II,1046,~7,~15,589,4,77,,GuiConti,2017-08-10 15:00:53.602181,2017-08-10 15:00:53.602181
3210,Ranked Solo Standard 3v3,Bronze II,Division III,327,,,5,3,69,,76561198146967680,2017-08-10 15:00:58.024158,2017-08-10 15:00:58.024158
3211,Ranked Standard 3v3,Silver I,Division IV,455,,,8,3,69,,76561198146967680,2017-08-10 15:00:58.029382,2017-08-10 15:00:58.029382
3212,Ranked Doubles 2v2,Gold I,Division II,612,~21,~1,693,11,65,,Kultor,2017-08-10 15:01:02.34855,2017-08-10 15:01:02.34855
3213,Ranked Duel 1v1,Silver II,Division I,469,~2,~4,29,11,65,,Kultor,2017-08-10 15:01:02.35459,2017-08-10 15:01:02.35459
3214,Ranked Duel 1v1,Gold I,Division III,630,,,1,6,82,,Vinci279,2017-08-10 15:01:06.024274,2017-08-10 15:01:06.024274
3215,Ranked Doubles 2v2,Silver III,Division IV,587,,,8,6,82,,Vinci279,2017-08-10 15:01:06.030033,2017-08-10 15:01:06.030033
3216,Ranked Solo Standard 3v3,Silver III,Division IV,581,,,7,6,82,,Vinci279,2017-08-10 15:01:06.035814,2017-08-10 15:01:06.035814
3217,Ranked Standard 3v3,Silver III,Division III,580,,,8,6,82,,Vinci279,2017-08-10 15:01:06.041611,2017-08-10 15:01:06.041611
3218,Ranked Doubles 2v2,Platinum I,Division III,861,~3,~19,385,1,83,,mmendesc,2017-08-10 15:01:09.315158,2017-08-10 15:01:09.315158
3219,Ranked Solo Standard 3v3,Gold III,Division I,715,,,2,1,83,,mmendesc,2017-08-10 15:01:09.322317,2017-08-10 15:01:09.322317
3220,Ranked Standard 3v3,Platinum III,Division II,979,~4,~18,591,1,83,,mmendesc,2017-08-10 15:01:09.333448,2017-08-10 15:01:09.333448
3221,Ranked Duel 1v1,Platinum I,Division II,817,~4,~17,13,2,83,,m_makarios,2017-08-10 15:01:12.131815,2017-08-10 15:01:12.131815
3222,Ranked Doubles 2v2,Platinum II,Division I,884,~8,~4,337,2,83,,m_makarios,2017-08-10 15:01:12.139848,2017-08-10 15:01:12.139848
3223,Ranked Standard 3v3,Diamond I,Division II,1051,~2,~20,588,2,83,,m_makarios,2017-08-10 15:01:12.149378,2017-08-10 15:01:12.149378
3224,Ranked Solo Standard 3v3,Platinum I,Division II,796,,,5,2,83,,m_makarios,2017-08-10 15:01:12.15765,2017-08-10 15:01:12.15765
3225,Ranked Duel 1v1,Silver I,Division II,414,,,8,141,43,,b1l15,2017-08-10 15:01:22.473047,2017-08-10 15:01:22.473047
3226,Ranked Doubles 2v2,Silver I,Division III,430,,,8,141,43,,b1l15,2017-08-10 15:01:22.478785,2017-08-10 15:01:22.478785
3227,Ranked Standard 3v3,Gold I,Division II,613,,,7,141,43,,b1l15,2017-08-10 15:01:22.484194,2017-08-10 15:01:22.484194
3228,Ranked Doubles 2v2,Silver II,Division III,497,,,8,147,44,,Azad_33,2017-08-10 15:01:24.221313,2017-08-10 15:01:24.221313
3229,Ranked Solo Standard 3v3,Silver III,Division III,569,,,8,147,44,,Azad_33,2017-08-10 15:01:24.227704,2017-08-10 15:01:24.227704
3230,Ranked Duel 1v1,Gold II,Division II,682,~7,~14,15,216,31,,Ciccioformaggio8,2017-08-10 15:01:25.956211,2017-08-10 15:01:25.956211
3231,Ranked Doubles 2v2,Gold II,Division I,681,~1,~9,485,216,31,,Ciccioformaggio8,2017-08-10 15:01:25.968994,2017-08-10 15:01:25.968994
3232,Ranked Solo Standard 3v3,Gold I,Division II,614,,,8,216,31,,Ciccioformaggio8,2017-08-10 15:01:25.977621,2017-08-10 15:01:25.977621
3233,Ranked Standard 3v3,Gold I,Division IV,669,~7,~15,10,216,31,,Ciccioformaggio8,2017-08-10 15:01:25.989004,2017-08-10 15:01:25.989004
3234,Ranked Doubles 2v2,Bronze II,Division I,250,~12,,39,217,31,,76561198082086032,2017-08-10 15:01:28.153996,2017-08-10 15:01:28.153996
3235,Ranked Solo Standard 3v3,Silver I,Division I,415,,,8,217,31,,76561198082086032,2017-08-10 15:01:28.161885,2017-08-10 15:01:28.161885
3236,Ranked Duel 1v1,Bronze II,Division II,281,~12,~9,14,178,43,,Tidsora,2017-08-10 15:01:29.74814,2017-08-10 15:01:29.74814
3237,Ranked Doubles 2v2,Bronze II,Division II,275,~8,~14,171,178,43,,Tidsora,2017-08-10 15:01:29.756117,2017-08-10 15:01:29.756117
3238,Ranked Solo Standard 3v3,Bronze I,Division I,192,~47,~192,23,178,43,,Tidsora,2017-08-10 15:01:29.764023,2017-08-10 15:01:29.764023
3239,Ranked Standard 3v3,Silver I,Division I,398,~4,~3,208,178,43,,Tidsora,2017-08-10 15:01:29.77192,2017-08-10 15:01:29.77192
3240,Ranked Doubles 2v2,Silver II,Division I,465,~7,~3,28,169,44,,mlgkurama,2017-08-10 15:01:33.822469,2017-08-10 15:01:33.822469
3241,Ranked Standard 3v3,Silver I,Division IV,453,~2,~10,36,169,44,,mlgkurama,2017-08-10 15:01:33.831089,2017-08-10 15:01:33.831089
3242,Ranked Duel 1v1,Silver III,Division IV,578,~6,~2,10,210,33,,guydovicus,2017-08-10 15:01:36.720615,2017-08-10 15:01:36.720615
3243,Ranked Doubles 2v2,Gold I,Division I,598,~13,~3,249,210,33,,guydovicus,2017-08-10 15:01:36.72696,2017-08-10 15:01:36.72696
3244,Ranked Solo Standard 3v3,Gold I,Division II,603,~15,~5,67,210,33,,guydovicus,2017-08-10 15:01:36.73658,2017-08-10 15:01:36.73658
3245,Ranked Standard 3v3,Gold III,Division IV,801,~1,~8,77,210,33,,guydovicus,2017-08-10 15:01:36.743787,2017-08-10 15:01:36.743787
3246,Ranked Doubles 2v2,Bronze III,Division I,323,,,8,195,38,,slekens,2017-08-10 15:01:40.817213,2017-08-10 15:01:40.817213
3247,Ranked Standard 3v3,Silver I,Division II,418,,,8,195,38,,slekens,2017-08-10 15:01:40.825776,2017-08-10 15:01:40.825776
3248,Ranked Doubles 2v2,Silver I,Division I,395,,,4,214,31,,mahdimmm138031,2017-08-10 15:01:46.127002,2017-08-10 15:01:46.127002
3249,Ranked Standard 3v3,Silver II,Division III,503,,,4,214,31,,mahdimmm138031,2017-08-10 15:01:46.136065,2017-08-10 15:01:46.136065
3250,Ranked Duel 1v1,Platinum I,Division III,821,,,6,219,30,,deviljohnny,2017-08-10 15:01:49.804189,2017-08-10 15:01:49.804189
3251,Ranked Doubles 2v2,Platinum II,Division III,920,~14,~8,976,219,30,,deviljohnny,2017-08-10 15:01:49.809528,2017-08-10 15:01:49.809528
3252,Ranked Solo Standard 3v3,Platinum I,Division II,785,,,6,219,30,,deviljohnny,2017-08-10 15:01:49.815456,2017-08-10 15:01:49.815456
3253,Ranked Duel 1v1,Gold I,Division III,642,~1,~20,63,255,15,,RoxasRehin,2017-08-10 15:01:53.078936,2017-08-10 15:01:53.078936
3254,Ranked Doubles 2v2,Platinum III,Division I,942,~19,~8,862,255,15,,RoxasRehin,2017-08-10 15:01:53.084976,2017-08-10 15:01:53.084976
3255,Ranked Solo Standard 3v3,Silver I,Division II,432,~6,~14,12,255,15,,RoxasRehin,2017-08-10 15:01:53.090769,2017-08-10 15:01:53.090769
3256,Ranked Standard 3v3,Platinum I,Division II,835,~8,~14,386,255,15,,RoxasRehin,2017-08-10 15:01:53.096298,2017-08-10 15:01:53.096298
3257,Ranked Doubles 2v2,Silver II,Division IV,516,~6,~3,14,258,14,,koshi-dono,2017-08-10 15:01:56.440708,2017-08-10 15:01:56.440708
3258,Ranked Solo Standard 3v3,Gold II,Division III,690,~7,~13,341,258,14,,koshi-dono,2017-08-10 15:01:56.446341,2017-08-10 15:01:56.446341
3259,Ranked Standard 3v3,Platinum I,Division IV,879,~7,~15,202,258,14,,koshi-dono,2017-08-10 15:01:56.454893,2017-08-10 15:01:56.454893
3260,Ranked Duel 1v1,Silver II,Division III,492,,,1,256,14,,Hardy620PR,2017-08-10 15:01:58.443879,2017-08-10 15:01:58.443879
3261,Ranked Doubles 2v2,Silver II,Division III,493,,,7,256,14,,Hardy620PR,2017-08-10 15:01:58.449496,2017-08-10 15:01:58.449496
3262,Ranked Doubles 2v2,Silver II,Division II,485,~8,~14,155,290,1,,Dave_FGE,2017-08-10 15:02:00.18872,2017-08-10 15:02:00.18872
3263,Ranked Standard 3v3,Gold I,Division I,604,,,2,290,1,,Dave_FGE,2017-08-10 15:02:00.196696,2017-08-10 15:02:00.196696
3264,Ranked Standard 3v3,Bronze II,Division II,257,~25,,14,259,14,,DiegoGPaz,2017-08-10 15:02:04.19834,2017-08-10 15:02:04.19834
3265,Ranked Doubles 2v2,Silver II,Division II,482,,,3,259,14,,DiegoGPaz,2017-08-10 15:02:04.203495,2017-08-10 15:02:04.203495
3266,Ranked Solo Standard 3v3,Bronze III,Division III,373,~23,,11,259,14,,DiegoGPaz,2017-08-10 15:02:04.208593,2017-08-10 15:02:04.208593
3267,Ranked Duel 1v1,Silver I,Division III,436,,,4,257,14,,hiroyuki_s,2017-08-10 15:02:06.30519,2017-08-10 15:02:06.30519
3268,Ranked Doubles 2v2,Silver III,Division II,553,~10,~12,654,257,14,,hiroyuki_s,2017-08-10 15:02:06.311278,2017-08-10 15:02:06.311278
3269,Ranked Solo Standard 3v3,Gold II,Division II,674,,,4,257,14,,hiroyuki_s,2017-08-10 15:02:06.317473,2017-08-10 15:02:06.317473
3270,Ranked Standard 3v3,Gold III,Division III,780,~14,~8,544,257,14,,hiroyuki_s,2017-08-10 15:02:06.323324,2017-08-10 15:02:06.323324
3271,Ranked Duel 1v1,Silver III,Division I,534,~3,~9,54,254,16,,Cynic_Alex,2017-08-10 15:02:08.081382,2017-08-10 15:02:08.081382
3272,Ranked Doubles 2v2,Silver III,Division II,550,~13,~9,164,254,16,,Cynic_Alex,2017-08-10 15:02:08.087151,2017-08-10 15:02:08.087151
3273,Ranked Solo Standard 3v3,Silver III,Division III,576,,,7,254,16,,Cynic_Alex,2017-08-10 15:02:08.092763,2017-08-10 15:02:08.092763
3274,Ranked Standard 3v3,Silver III,Division I,540,,,8,254,16,,Cynic_Alex,2017-08-10 15:02:08.098095,2017-08-10 15:02:08.098095
3275,Ranked Doubles 2v2,Silver I,Division IV,456,~2,~12,125,245,24,,Tecardo,2017-08-10 15:02:10.743471,2017-08-10 15:02:10.743471
3276,Ranked Standard 3v3,Silver III,Division III,579,,,3,245,24,,Tecardo,2017-08-10 15:02:10.748969,2017-08-10 15:02:10.748969
3277,Ranked Duel 1v1,Gold II,Division IV,714,~2,~6,225,280,6,,hylcos,2017-08-10 15:02:13.25603,2017-08-10 15:02:13.25603
3278,Ranked Doubles 2v2,Gold III,Division III,782,~12,~10,362,280,6,,hylcos,2017-08-10 15:02:13.262309,2017-08-10 15:02:13.262309
3279,Ranked Solo Standard 3v3,Silver III,Division II,544,~14,~6,14,280,6,,hylcos,2017-08-10 15:02:13.26801,2017-08-10 15:02:13.26801
3280,Ranked Standard 3v3,Gold III,Division IV,807,~5,~13,130,280,6,,hylcos,2017-08-10 15:02:13.274209,2017-08-10 15:02:13.274209
3281,Ranked Doubles 2v2,Gold I,Division III,635,~19,~3,214,289,1,,Troponeme,2017-08-10 15:02:15.67811,2017-08-10 15:02:15.67811
3282,Ranked Standard 3v3,Silver III,Division IV,587,,,8,289,1,,Troponeme,2017-08-10 15:02:15.684079,2017-08-10 15:02:15.684079
3283,Ranked Duel 1v1,Gold II,Division II,672,~17,~4,46,284,4,,Rikilunard,2017-08-10 15:02:47.26721,2017-08-10 15:02:47.26721
3284,Ranked Doubles 2v2,Gold III,Division III,793,~1,~21,153,284,4,,Rikilunard,2017-08-10 15:02:47.272734,2017-08-10 15:02:47.272734
3285,Ranked Solo Standard 3v3,Gold II,Division I,644,~14,~6,156,284,4,,Rikilunard,2017-08-10 15:02:47.283446,2017-08-10 15:02:47.283446
3286,Ranked Standard 3v3,Platinum I,Division III,857,~7,~15,222,284,4,,Rikilunard,2017-08-10 15:02:47.290803,2017-08-10 15:02:47.290803
3287,Ranked Duel 1v1,Gold II,Division III,702,~7,~14,10,34,47,,Zyuina,2017-08-11 15:00:34.062129,2017-08-11 15:00:34.062129
3288,Ranked Doubles 2v2,Gold II,Division II,694,~9,~13,385,34,47,,Zyuina,2017-08-11 15:00:34.077031,2017-08-11 15:00:34.077031
3289,Ranked Solo Standard 3v3,Silver III,Division IV,576,~9,,120,34,47,,Zyuina,2017-08-11 15:00:34.088088,2017-08-11 15:00:34.088088
3290,Ranked Standard 3v3,Gold III,Division II,751,~21,,315,34,47,,Zyuina,2017-08-11 15:00:34.096565,2017-08-11 15:00:34.096565
3291,Ranked Duel 1v1,Platinum I,Division II,803,~18,~3,315,9,67,,lamebananayep,2017-08-11 15:00:39.162158,2017-08-11 15:00:39.162158
3292,Ranked Doubles 2v2,Diamond II,Division II,1119,~4,~19,1,9,67,,lamebananayep,2017-08-11 15:00:39.18157,2017-08-11 15:00:39.18157
3293,Ranked Solo Standard 3v3,Gold II,Division II,676,,,8,9,67,,lamebananayep,2017-08-11 15:00:39.197455,2017-08-11 15:00:39.197455
3294,Ranked Standard 3v3,Platinum I,Division II,825,~18,~4,273,9,67,,lamebananayep,2017-08-11 15:00:39.209454,2017-08-11 15:00:39.209454
3295,Ranked Duel 1v1,Gold I,Division III,625,,,1,4,78,,GuiConti,2017-08-11 15:00:42.070019,2017-08-11 15:00:42.070019
3296,Ranked Doubles 2v2,Diamond I,Division IV,1086,~3,~12,126,4,78,,GuiConti,2017-08-11 15:00:42.080526,2017-08-11 15:00:42.080526
3297,Ranked Standard 3v3,Diamond I,Division II,1046,~7,~15,589,4,78,,GuiConti,2017-08-11 15:00:42.094087,2017-08-11 15:00:42.094087
3298,Ranked Solo Standard 3v3,Bronze II,Division III,327,,,5,3,70,,76561198146967680,2017-08-11 15:00:47.165894,2017-08-11 15:00:47.165894
3299,Ranked Standard 3v3,Silver I,Division IV,455,,,8,3,70,,76561198146967680,2017-08-11 15:00:47.188514,2017-08-11 15:00:47.188514
3300,Ranked Doubles 2v2,Gold I,Division II,612,~21,~1,693,11,66,,Kultor,2017-08-11 15:00:49.381516,2017-08-11 15:00:49.381516
3301,Ranked Duel 1v1,Silver II,Division I,469,~2,~4,29,11,66,,Kultor,2017-08-11 15:00:49.407782,2017-08-11 15:00:49.407782
3302,Ranked Duel 1v1,Gold I,Division III,630,,,1,6,83,,Vinci279,2017-08-11 15:00:51.906035,2017-08-11 15:00:51.906035
3303,Ranked Doubles 2v2,Silver III,Division IV,587,,,8,6,83,,Vinci279,2017-08-11 15:00:51.947131,2017-08-11 15:00:51.947131
3304,Ranked Solo Standard 3v3,Silver III,Division IV,581,,,7,6,83,,Vinci279,2017-08-11 15:00:52.001125,2017-08-11 15:00:52.001125
3305,Ranked Standard 3v3,Silver III,Division III,580,,,8,6,83,,Vinci279,2017-08-11 15:00:52.045875,2017-08-11 15:00:52.045875
3306,Ranked Doubles 2v2,Platinum I,Division III,861,~3,~19,385,1,84,,mmendesc,2017-08-11 15:00:54.928429,2017-08-11 15:00:54.928429
3307,Ranked Solo Standard 3v3,Gold III,Division I,715,,,2,1,84,,mmendesc,2017-08-11 15:00:54.950238,2017-08-11 15:00:54.950238
3308,Ranked Standard 3v3,Platinum III,Division II,979,~4,~18,591,1,84,,mmendesc,2017-08-11 15:00:54.964995,2017-08-11 15:00:54.964995
3309,Ranked Duel 1v1,Platinum I,Division II,817,~4,~17,13,2,84,,m_makarios,2017-08-11 15:00:56.945382,2017-08-11 15:00:56.945382
3310,Ranked Doubles 2v2,Platinum II,Division I,884,~8,~4,337,2,84,,m_makarios,2017-08-11 15:00:56.954292,2017-08-11 15:00:56.954292
3311,Ranked Standard 3v3,Diamond I,Division II,1051,~2,~20,588,2,84,,m_makarios,2017-08-11 15:00:56.966944,2017-08-11 15:00:56.966944
3312,Ranked Solo Standard 3v3,Platinum I,Division II,796,,,5,2,84,,m_makarios,2017-08-11 15:00:56.97956,2017-08-11 15:00:56.97956
3313,Ranked Duel 1v1,Silver I,Division II,414,,,8,141,44,,b1l15,2017-08-11 15:01:04.761221,2017-08-11 15:01:04.761221
3314,Ranked Doubles 2v2,Silver I,Division III,430,,,8,141,44,,b1l15,2017-08-11 15:01:04.773648,2017-08-11 15:01:04.773648
3315,Ranked Standard 3v3,Gold I,Division II,613,,,7,141,44,,b1l15,2017-08-11 15:01:04.785289,2017-08-11 15:01:04.785289
3316,Ranked Doubles 2v2,Silver II,Division III,497,,,8,147,45,,Azad_33,2017-08-11 15:01:06.449848,2017-08-11 15:01:06.449848
3317,Ranked Solo Standard 3v3,Silver III,Division III,569,,,8,147,45,,Azad_33,2017-08-11 15:01:06.470916,2017-08-11 15:01:06.470916
3318,Ranked Duel 1v1,Gold II,Division II,682,~7,~14,15,216,32,,Ciccioformaggio8,2017-08-11 15:01:08.25894,2017-08-11 15:01:08.25894
3319,Ranked Doubles 2v2,Gold II,Division II,701,~2,~20,493,216,32,,Ciccioformaggio8,2017-08-11 15:01:08.267835,2017-08-11 15:01:08.267835
3320,Ranked Solo Standard 3v3,Silver III,Division IV,580,~5,~4,16,216,32,,Ciccioformaggio8,2017-08-11 15:01:08.27845,2017-08-11 15:01:08.27845
3321,Ranked Standard 3v3,Gold I,Division IV,669,~7,~15,10,216,32,,Ciccioformaggio8,2017-08-11 15:01:08.303113,2017-08-11 15:01:08.303113
3322,Ranked Doubles 2v2,Bronze II,Division I,250,~12,,39,217,32,,76561198082086032,2017-08-11 15:01:10.373852,2017-08-11 15:01:10.373852
3323,Ranked Solo Standard 3v3,Silver I,Division I,415,,,8,217,32,,76561198082086032,2017-08-11 15:01:10.411758,2017-08-11 15:01:10.411758
3324,Ranked Duel 1v1,Bronze II,Division II,281,~12,~9,14,178,44,,Tidsora,2017-08-11 15:01:12.487402,2017-08-11 15:01:12.487402
3325,Ranked Doubles 2v2,Bronze II,Division II,275,~8,~14,171,178,44,,Tidsora,2017-08-11 15:01:12.507145,2017-08-11 15:01:12.507145
3326,Ranked Solo Standard 3v3,Bronze I,Division I,192,~47,~192,23,178,44,,Tidsora,2017-08-11 15:01:12.527626,2017-08-11 15:01:12.527626
3327,Ranked Standard 3v3,Silver I,Division I,398,~4,~3,208,178,44,,Tidsora,2017-08-11 15:01:12.544033,2017-08-11 15:01:12.544033
3328,Ranked Doubles 2v2,Silver II,Division I,465,~7,~3,28,169,45,,mlgkurama,2017-08-11 15:01:16.611691,2017-08-11 15:01:16.611691
3329,Ranked Standard 3v3,Silver II,Division II,479,~14,~8,41,169,45,,mlgkurama,2017-08-11 15:01:16.620648,2017-08-11 15:01:16.620648
3330,Ranked Duel 1v1,Silver III,Division IV,578,~6,~2,10,210,34,,guydovicus,2017-08-11 15:01:19.547367,2017-08-11 15:01:19.547367
3331,Ranked Doubles 2v2,Gold I,Division I,598,~13,~3,249,210,34,,guydovicus,2017-08-11 15:01:19.561324,2017-08-11 15:01:19.561324
3332,Ranked Solo Standard 3v3,Gold I,Division II,603,~15,~5,67,210,34,,guydovicus,2017-08-11 15:01:19.576368,2017-08-11 15:01:19.576368
3333,Ranked Standard 3v3,Gold III,Division IV,801,~1,~8,77,210,34,,guydovicus,2017-08-11 15:01:19.595662,2017-08-11 15:01:19.595662
3334,Ranked Doubles 2v2,Bronze III,Division I,323,,,8,195,39,,slekens,2017-08-11 15:01:23.416107,2017-08-11 15:01:23.416107
3335,Ranked Standard 3v3,Silver I,Division II,418,,,8,195,39,,slekens,2017-08-11 15:01:23.428307,2017-08-11 15:01:23.428307
3336,Ranked Doubles 2v2,Silver I,Division I,395,,,4,214,32,,mahdimmm138031,2017-08-11 15:01:24.915006,2017-08-11 15:01:24.915006
3337,Ranked Standard 3v3,Silver II,Division III,503,,,4,214,32,,mahdimmm138031,2017-08-11 15:01:24.925154,2017-08-11 15:01:24.925154
3338,Ranked Duel 1v1,Platinum I,Division III,821,,,6,219,31,,deviljohnny,2017-08-11 15:01:28.566444,2017-08-11 15:01:28.566444
3339,Ranked Doubles 2v2,Platinum II,Division III,920,~14,~8,976,219,31,,deviljohnny,2017-08-11 15:01:28.598671,2017-08-11 15:01:28.598671
3340,Ranked Solo Standard 3v3,Platinum I,Division II,785,,,4,219,31,,deviljohnny,2017-08-11 15:01:28.627056,2017-08-11 15:01:28.627056
3341,Ranked Duel 1v1,Gold I,Division III,642,~1,~20,63,255,16,,RoxasRehin,2017-08-11 15:01:31.081424,2017-08-11 15:01:31.081424
3342,Ranked Doubles 2v2,Platinum III,Division I,942,~19,~8,862,255,16,,RoxasRehin,2017-08-11 15:01:31.095227,2017-08-11 15:01:31.095227
3343,Ranked Solo Standard 3v3,Silver I,Division II,432,~6,~14,12,255,16,,RoxasRehin,2017-08-11 15:01:31.118628,2017-08-11 15:01:31.118628
3344,Ranked Standard 3v3,Platinum I,Division II,835,~8,~14,386,255,16,,RoxasRehin,2017-08-11 15:01:31.147538,2017-08-11 15:01:31.147538
3345,Ranked Doubles 2v2,Silver II,Division IV,516,~6,~3,14,258,15,,koshi-dono,2017-08-11 15:01:35.292507,2017-08-11 15:01:35.292507
3346,Ranked Solo Standard 3v3,Gold II,Division III,690,~7,~13,341,258,15,,koshi-dono,2017-08-11 15:01:35.303224,2017-08-11 15:01:35.303224
3347,Ranked Standard 3v3,Platinum I,Division IV,879,~7,~15,202,258,15,,koshi-dono,2017-08-11 15:01:35.313557,2017-08-11 15:01:35.313557
3348,Ranked Duel 1v1,Silver II,Division III,492,,,1,256,15,,Hardy620PR,2017-08-11 15:01:37.277778,2017-08-11 15:01:37.277778
3349,Ranked Doubles 2v2,Silver II,Division III,493,,,7,256,15,,Hardy620PR,2017-08-11 15:01:37.291515,2017-08-11 15:01:37.291515
3350,Ranked Doubles 2v2,Silver II,Division II,485,~8,~14,155,290,2,,Dave_FGE,2017-08-11 15:01:39.573245,2017-08-11 15:01:39.573245
3351,Ranked Standard 3v3,Gold I,Division I,604,,,2,290,2,,Dave_FGE,2017-08-11 15:01:39.584497,2017-08-11 15:01:39.584497
3352,Ranked Standard 3v3,Bronze II,Division II,257,~25,,14,259,15,,DiegoGPaz,2017-08-11 15:01:43.52522,2017-08-11 15:01:43.52522
3353,Ranked Doubles 2v2,Silver II,Division II,482,,,3,259,15,,DiegoGPaz,2017-08-11 15:01:43.567045,2017-08-11 15:01:43.567045
3354,Ranked Solo Standard 3v3,Bronze III,Division III,373,~23,,11,259,15,,DiegoGPaz,2017-08-11 15:01:43.625939,2017-08-11 15:01:43.625939
3355,Ranked Duel 1v1,Silver I,Division III,436,,,4,257,15,,hiroyuki_s,2017-08-11 15:01:45.756374,2017-08-11 15:01:45.756374
3356,Ranked Doubles 2v2,Silver III,Division II,553,~10,~12,654,257,15,,hiroyuki_s,2017-08-11 15:01:45.782806,2017-08-11 15:01:45.782806
3357,Ranked Solo Standard 3v3,Gold II,Division II,674,,,4,257,15,,hiroyuki_s,2017-08-11 15:01:45.793951,2017-08-11 15:01:45.793951
3358,Ranked Standard 3v3,Gold III,Division III,780,~14,~8,544,257,15,,hiroyuki_s,2017-08-11 15:01:45.809717,2017-08-11 15:01:45.809717
3359,Ranked Duel 1v1,Silver III,Division I,534,~3,~9,54,254,17,,Cynic_Alex,2017-08-11 15:01:47.775591,2017-08-11 15:01:47.775591
3360,Ranked Doubles 2v2,Silver III,Division I,533,~9,~3,170,254,17,,Cynic_Alex,2017-08-11 15:01:47.79063,2017-08-11 15:01:47.79063
3361,Ranked Solo Standard 3v3,Silver III,Division III,576,,,7,254,17,,Cynic_Alex,2017-08-11 15:01:47.803589,2017-08-11 15:01:47.803589
3362,Ranked Standard 3v3,Silver III,Division II,542,~21,~1,10,254,17,,Cynic_Alex,2017-08-11 15:01:47.821771,2017-08-11 15:01:47.821771
3363,Ranked Doubles 2v2,Silver I,Division IV,456,~2,~12,125,245,25,,Tecardo,2017-08-11 15:01:50.030631,2017-08-11 15:01:50.030631
3364,Ranked Standard 3v3,Silver III,Division III,579,,,3,245,25,,Tecardo,2017-08-11 15:01:50.046026,2017-08-11 15:01:50.046026
3365,Ranked Duel 1v1,Gold III,Division I,731,~4,~6,227,280,7,,hylcos,2017-08-11 15:01:55.113504,2017-08-11 15:01:55.113504
3366,Ranked Doubles 2v2,Gold III,Division III,782,~12,~10,362,280,7,,hylcos,2017-08-11 15:01:55.124824,2017-08-11 15:01:55.124824
3367,Ranked Solo Standard 3v3,Silver III,Division III,573,~4,~16,16,280,7,,hylcos,2017-08-11 15:01:55.141315,2017-08-11 15:01:55.141315
3368,Ranked Standard 3v3,Gold III,Division IV,807,~5,~13,130,280,7,,hylcos,2017-08-11 15:01:55.159924,2017-08-11 15:01:55.159924
3369,Ranked Doubles 2v2,Gold I,Division III,635,~19,~3,214,289,2,,Troponeme,2017-08-11 15:01:57.336235,2017-08-11 15:01:57.336235
3370,Ranked Standard 3v3,Silver III,Division IV,587,,,8,289,2,,Troponeme,2017-08-11 15:01:57.351658,2017-08-11 15:01:57.351658
3371,Ranked Duel 1v1,Gold II,Division II,673,~16,~5,58,284,5,,Rikilunard,2017-08-11 15:01:59.390327,2017-08-11 15:01:59.390327
3372,Ranked Doubles 2v2,Platinum I,Division II,823,~20,~2,158,284,5,,Rikilunard,2017-08-11 15:01:59.405206,2017-08-11 15:01:59.405206
3373,Ranked Solo Standard 3v3,Gold II,Division I,645,~13,~5,166,284,5,,Rikilunard,2017-08-11 15:01:59.419602,2017-08-11 15:01:59.419602
3374,Ranked Standard 3v3,Platinum I,Division III,857,~7,~15,222,284,5,,Rikilunard,2017-08-11 15:01:59.43684,2017-08-11 15:01:59.43684
3375,Ranked Duel 1v1,Gold II,Division III,702,~7,~14,10,34,48,,Zyuina,2017-08-12 15:00:32.963238,2017-08-12 15:00:32.963238
3376,Ranked Doubles 2v2,Gold II,Division II,694,~9,~13,385,34,48,,Zyuina,2017-08-12 15:00:32.972172,2017-08-12 15:00:32.972172
3377,Ranked Solo Standard 3v3,Silver III,Division IV,576,~9,,120,34,48,,Zyuina,2017-08-12 15:00:32.979889,2017-08-12 15:00:32.979889
3378,Ranked Standard 3v3,Gold III,Division II,751,~21,,315,34,48,,Zyuina,2017-08-12 15:00:32.988072,2017-08-12 15:00:32.988072
3379,Ranked Duel 1v1,Platinum I,Division II,803,~18,~3,315,9,68,,lamebananayep,2017-08-12 15:00:35.683722,2017-08-12 15:00:35.683722
3380,Ranked Doubles 2v2,Diamond II,Division II,1119,~4,~19,1,9,68,,lamebananayep,2017-08-12 15:00:35.691939,2017-08-12 15:00:35.691939
3381,Ranked Solo Standard 3v3,Gold II,Division II,676,,,8,9,68,,lamebananayep,2017-08-12 15:00:35.699983,2017-08-12 15:00:35.699983
3382,Ranked Standard 3v3,Platinum I,Division II,825,~18,~4,273,9,68,,lamebananayep,2017-08-12 15:00:35.707854,2017-08-12 15:00:35.707854
3383,Ranked Duel 1v1,Gold I,Division III,625,,,1,4,79,,GuiConti,2017-08-12 15:00:37.587595,2017-08-12 15:00:37.587595
